,TWEET_ID,USER_ID,TWEET,EMOJI,TWEET_SENTIMENT,PROCESSED_TWEET,TARGET_EMOJIS_LIST,nltk_aggregated_score,spacy_aggregated_score,hugging_face_score,emoji_score,delta_nltk,delta_spacy,delta_hugging_face
1532,818084955716808704,966771775,@ProfTomkins for six months Tories have tried to figure out what Brexit means Brexit actually means we are still waiting for their answer😂😂😂,0x1f602|0x1f602|0x1f602,neutral,six month tory try figure brexit mean brexit actually mean still wait answer face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602,0.0,-0.3125,0.6701927781105042,0.221,0.221,0.5335,0.4491927781105042
1533,818070856052199424,19469224,"Leave Means Leave's Richard Tice: ""We welcome PM's commitment (to #Brexit)..Britain's access to the single market will continue"".  &lt;&lt; 😧🔫",0x1f627,positive,leave mean leaves richard tice   welcome pms commitment  access single market continue     anguished_face water_pistol,0x1f627,0.6597,0.13869047619047623,0.6729898452758789,-0.063,0.7226999999999999,0.20169047619047623,0.7359898452758789
1534,818086269079142400,773045457987723264,Many shouted Brexit ..But hey never mistake arrogance for intellect😊,0x1f60a,negative,many shout brexit  hey never mistake arrogance intellect smiling_face_with_smiling_eyes,0x1f60a,0.3252,0.5,-0.4696422815322876,0.644,0.31880000000000003,0.14400000000000002,1.1136422815322877
1535,818073005716860928,65588648,Theresa May tells Sky News there is no 'muddled thinking' on #Brexit - Sky News 😂😂😂😂😂 https://t.co/tnFG3lWrPU,0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,negative,theresa may tell sky news  muddle think   sky news face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602|0x1f602|0x1f602,0.0,0.0,0.6542528867721558,0.221,0.221,0.221,0.4332528867721558
1537,818093496569577472,2302396164,"Am I the only one who just realised today that the name Brexit comes from ""British Exit"" 😐 I genuinely thought it had some deep meaning 🙈",0x1f610|0x1f648,neutral,one realise today name brexit come  british exit  neutral_face genuinely think deep meaning seenoevil_monkey,0x1f610|0x1f648,0.0,0.13333333333333333,0.5708984136581421,0.021999999999999992,0.021999999999999992,0.11133333333333334,0.5488984136581421
1545,818091704788066304,715589851177943040,.😬am reminded how annoying #politics are in my own country #uk what bs saying #secondref 4 #Scotland over #brexit any excuse to punt it 😬,0x1f62c|0x1f62c,negative, grimacing_face remind annoy country bs say 4 excuse punt grimacing_face,0x1f62c|0x1f62c,-0.3818,-0.05,0.747028112411499,0.194,0.5758,0.244,0.5530281124114991
1546,818094225170513920,570693830,We #GB had to #Brexit So #Turkey could enter #Itsagaything #DontAsk 😫 https://t.co/LtPLziXGRM,0x1f62b,neutral,could enter tired_face,0x1f62b,0.0,0.0,0.7573155164718628,-0.145,0.145,0.145,0.9023155164718628
1547,818113541081272320,19520658,This saddens me... fear &amp; aggression in UK 😢Poles living in the UK 'scared to report hate crimes' after Brexit https://t.co/oMdgVSRGKl,0x1f622,negative,saddens  fear  aggression uk crying_face pole live uk  scared report hate crime  brexit,0x1f622,-0.9545,-0.33181818181818185,0.9326088428497314,0.007,0.9615,0.33881818181818185,0.9256088428497314
1550,818122999383650304,479471175,@newmantaz @Channel4 is that why you voted for Brexit? 😜,0x1f61c,neutral,vote brexit  winking_face_with_tongue,0x1f61c,0.0,0.0,0.4761791229248047,0.455,0.455,0.455,0.021179122924804672
1551,818124653386403840,720559591482880000,Hannah claims poundshop not selling things for a pound is due to brexit 😂😂😂😂,0x1f602|0x1f602|0x1f602|0x1f602,neutral,hannah claim poundshop sell thing pound due brexit face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602|0x1f602,0.0,-0.125,0.6126155257225037,0.221,0.221,0.346,0.3916155257225037
1552,818129705832476672,778334710179201024,"🇬🇧 Brexit rules 🇬🇧
🇺🇸 President Trump rules 🇺🇸
🇫🇷 Marine Le Pen rules 🇫🇷
😱 BBC News sucks 😱
😱 CNN &amp; MSM suck 😱
Than… https://t.co/viYewSXXWv",0x1f631|0x1f631|0x1f631|0x1f631,negative,  brexit rule     president trump rule     marine le pen rule   face_screaming_in_fear bbc news suck face_screaming_in_fear face_screaming_in_fear cnn  msm suck face_screaming_in_fear ,0x1f631|0x1f631|0x1f631|0x1f631,-0.7003,0.0,0.8826225399971008,0.19,0.8903000000000001,0.19,0.6926225399971009
1553,818132236155363328,2580898044,@_isabellaannie please don't say this 💔😩 when we're all back in the summer it'll be great tho😁,0x1f629|0x1f601,negative,please say broken_heart weary_face were back summer itll great tho beaming_face_with_smiling_eyes,0x1f629|0x1f601,0.7506,0.4,-0.9200221300125122,0.04050000000000001,0.7101000000000001,0.35950000000000004,0.9605221300125122
1554,818132442016055296,63108977,"@jabberwocky6605 @CambridgeNewsUK 😂😂 brexit will be decided by the 27, all she can do is appear to knw wht she's doing! Average politician!",0x1f602|0x1f602,neutral,face_with_tears_of_joy face_with_tears_of_joy brexit decide 27  appear knw wht  average politician ,0x1f602|0x1f602,0.0,-0.15,0.6814287900924683,0.221,0.221,0.371,0.4604287900924683
1555,818135150882127872,750781552053878784,"Murdoch backs brexit image what sort of Britain he's hoping for 👈🌍? 
Join Liberal democrats
Stop brexit😊
Take away… https://t.co/Vp1btk0yJb",0x1f60a,positive,murdoch back brexit image sort britain hes hop backhand_index_pointing_left globe_showing_EuropeAfrica  join liberal democrat stop brexit smiling_face_with_smiling_eyes take away ,0x1f60a,0.0,0.0,0.5526651740074158,0.644,0.644,0.644,0.09133482599258425
1557,818137608442281984,741240053201010560,"🙊Speak no Euvil
🙈See no Euvil
🙉Hear no Euvil

The three mockneys https://t.co/xkPCKmWDOi",0x1f64a|0x1f648|0x1f649,negative,speaknoevil_monkey speak euvil seenoevil_monkey see euvil hearnoevil_monkey hear euvil three mockneys,0x1f64a|0x1f648|0x1f649,0.0,0.0,0.6211012005805969,0.408,0.408,0.408,0.21310120058059695
1558,818138703793192960,46465179,@DavidDorn_VTTV @Bri_GBrit @LeaveEUOfficial @KTHopkins @sheilafla345 @jamieoliver Surprised they are still hiring Brexit and all 😂😂,0x1f602|0x1f602,neutral,surprise still hire brexit face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602,0.2732,0.0,0.5095715522766113,0.221,0.052199999999999996,0.221,0.28857155227661135
1559,818141344166244352,2363887313,Hard brexit... ffs no... 😞😞😞😞,0x1f61e|0x1f61e|0x1f61e|0x1f61e,negative,hard brexit  ffs  disappointed_face disappointed_face disappointed_face,0x1f61e|0x1f61e|0x1f61e|0x1f61e,-0.6369,-0.2916666666666667,0.9352842569351196,-0.118,0.5189,0.1736666666666667,1.0532842569351195
1560,818141376785346560,18722145,@maitlis stay in Britain and save us from a disastrous Brexit? 🙀,0x1f640,negative,stay britain save u disastrous brexit  weary_cat,0x1f640,-0.1779,-0.7,0.760234534740448,0.33,0.5079,1.03,0.430234534740448
1561,818141398088065024,250914446,Brexit explained - sort of 😁 https://t.co/RCvLD810XV,0x1f601,neutral,brexit explain  sort beaming_face_with_smiling_eyes,0x1f601,0.0,0.0,0.6645964980125427,0.449,0.449,0.449,0.21559649801254271
1562,818145726467280896,2199712232,"😳⚡️ “Brexit plan is coming, says Theresa May”

https://t.co/LiijtKX3uo",0x1f633,neutral,flushed_face high_voltage   brexit plan come  say theresa may ,0x1f633,0.0,0.0,0.763879656791687,0.018,0.018,0.018,0.745879656791687
1563,818146988768329728,184028179,RT @necesseuldy: Irene sketch 😩 https://t.co/AMNycR3IdD,0x1f629,positive,rt irene sketch weary_face,0x1f629,0.0,0.0,0.838099479675293,-0.368,0.368,0.368,1.2060994796752929
1565,818135180326084608,1040260147,I feel like keeping up with the cast of#teen wolf was less predictable then #BREXIT 🤔😐,0x1f610,positive,feel like keep cast wolf less predictable thinking_face neutral_face,0x1f610,0.3612,-0.18333333333333335,0.7275099158287048,-0.388,0.7492000000000001,0.20466666666666666,1.1155099158287047
1566,818150287701577728,129461198,Looks like I got a soft Brexit on my Football Manager save! Happy days 👍🏻😊 https://t.co/VHBRllJrMb,0x1f60a,positive,look like get soft brexit football manager save  happy day thumbs_up light_skin_tone smiling_face_with_smiling_eyes,0x1f60a,0.8555,0.45,-0.8128699064254761,0.644,0.21150000000000002,0.194,1.4568699064254762
1567,818151673629724672,611658839,@LillMagill @HardingMike @kellyjoshi  clueless is being polite ..Brexit means Brexit ...😩,0x1f629,neutral,clueless polite  brexit mean brexit  weary_face,0x1f629,-0.3612,-0.3125,0.6196290254592896,-0.368,0.006799999999999973,0.055499999999999994,0.9876290254592895
1570,818145354822615040,315848747,They're closing in Australia aren't they #brexit 😂 https://t.co/K7NECjBibQ,0x1f602,neutral,theyre close australia face_with_tears_of_joy,0x1f602,0.0,0.0,0.6179920434951782,0.221,0.221,0.221,0.39699204349517825
1571,818165713206657024,420419624,RT @300ReeseLocc: You ever slept soo hard that when you wake up you need another nap just from sleeping soo hard😂,0x1f602,neutral,rt ever sleep soo hard wake need another nap sleep soo hard face_with_tears_of_joy,0x1f602,-0.2023,-0.2916666666666667,0.48069992661476135,0.221,0.4233,0.5126666666666667,0.2596999266147614
1572,818165877334044672,756571604554047360,"@jamesmthomson @rogerbellin @MJB_SF Btw Brexit won by 1.3 million votes. Y'know, maybe you shouldn't get so complacent. 😂👌",0x1f602,positive,btw brexit 13 million vote  yknow  maybe get complacent  face_with_tears_of_joy OK_hand,0x1f602,-0.0772,0.0,0.5552892088890076,0.221,0.2982,0.221,0.3342892088890076
1574,818168521934905344,780840449963532160,"{""rt"":""@IRBFUK a mutual interest in brexit. Trawl my account and you will find no racism or nazi-ism from me 😂""}",0x1f602,positive,  rt    mutual interest brexit  trawl account find racism naziism face_with_tears_of_joy  ,0x1f602,-0.2732,0.0,0.49894049763679504,0.221,0.4942,0.221,0.27794049763679507
1576,818169801420009472,748177617036185600,@LeaveEUOfficial @LBC OMG. 2020 what are we going to do for the next 3yrs? Oh that's right wait until the next hiccup &amp; BLAME BREXIT. Damn.😆,0x1f606,negative,omg  2020 go next 3yrs  oh thats right wait next hiccup  blame brexit  damn  grinning_squinting_face,0x1f606,-0.6249,0.09523809523809523,0.6804896593093872,0.409,1.0339,0.31376190476190474,0.27148965930938723
1577,818170304182755328,19457636,@MrBrexit Well it's very comforting to know that the pre brexit premium we brits pay on imported tech was still too low 😞#fml,0x1f61e,positive,well comfort know pre brexit premium brit pay import tech still low disappointed_face,0x1f61e,0.2732,0.0,0.5831838846206665,-0.118,0.3912,0.118,0.7011838846206665
1578,818170697340092416,1901948330,I need someone to baby me 😩😩😩,0x1f629|0x1f629|0x1f629,neutral,need someone baby weary_face weary_face weary_face,0x1f629|0x1f629|0x1f629,0.0,0.0,0.5111531615257263,-0.36800000000000005,0.36800000000000005,0.36800000000000005,0.8791531615257264
1579,818172871830863872,1418463415,"Adam on @BBCCountryfile ""with Brexit just around the corner "" 😂😂😂😂😉😂",0x1f602|0x1f602|0x1f602|0x1f602|0x1f609|0x1f602,neutral,adam  brexit around corner  face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy winking_face face_with_tears_of_joy,0x1f602|0x1f602|0x1f602|0x1f602|0x1f609|0x1f602,0.0,0.0,0.6611920595169067,0.26133333333333336,0.26133333333333336,0.26133333333333336,0.3998587261835734
1580,818172962918584320,17684921,"Der! He means:

Get on with getting on!

As obvious &amp; clear as a red, white &amp; blue Brexit 😁

@DoctorT1992 @PeterDaglish88 @EUVoteLeave23rd",0x1f601,positive,der  mean  get get  obvious  clear red  white  blue brexit beaming_face_with_smiling_eyes,0x1f601,0.3818,-0.03541666666666666,0.5527934432029724,0.449,0.06720000000000004,0.48441666666666666,0.1037934432029724
1581,818176015579103232,976550570,@StephenGethins @AndyCavster Brexit shambles? At least we won a referendum mate 😂🇬🇧🇬🇧🇬🇧🇬🇧,0x1f602,positive,brexit shamble  least referendum mate face_with_tears_of_joy        ,0x1f602,0.0,-0.3,0.6457991600036621,0.221,0.221,0.521,0.42479916000366214
1582,818178221028102144,2303029586,@ZSuriba @SamBaileyREAL An English magazin bought in Germany by a French women for an Hungarian lady !!! It's not the brexit 😄,0x1f604,neutral,english magazin buy germany french woman hungarian lady    brexit grinning_face_with_smiling_eyes,0x1f604,0.0,0.0,0.7176529169082642,0.421,0.421,0.421,0.2966529169082642
1583,818178711816171520,56674244,@Herring1967 @classicrox Only because the leavers hadn't worked out what Brexit meant. Side effect of not listening to experts....😀,0x1f600,neutral,leaver work brexit meant  side effect listening expert  grinning_face,0x1f600,0.0,0.0,0.6446393728256226,0.568,0.568,0.568,0.07663937282562261
1588,818176283385466880,778334710179201024,Sturgeon throws her teddy out of the pram 😎 🇬🇧 #Brexit now @mikelallen6 https://t.co/MGtcKkxNBo,0x1f60e,neutral,sturgeon throw teddy pram smiling_face_with_sunglasses  ,0x1f60e,0.0,0.0,0.825020968914032,0.491,0.491,0.491,0.334020968914032
1589,818194331563651072,69446308,@PimlicoPlumbers Translation: Firm booming post Brexit. 😎,0x1f60e,neutral,translation  firm boom post brexit  smiling_face_with_sunglasses,0x1f60e,0.0,-0.2,0.5677764415740967,0.491,0.491,0.6910000000000001,0.07677644157409669
1590,818195340738166784,1515328400,"With Speech, Theresa May Prepares to Walk ‘Brexit’ Tightrope  😎💗📷🐯",0x1f60e,neutral,speech  theresa may prepare walk  brexit  tightrope smiling_face_with_sunglasses growing_heart camera tiger_face,0x1f60e,0.0,0.0,0.6927719116210938,0.491,0.491,0.491,0.20177191162109376
1591,818196369148145664,509788751,@tomcoates @letroisieme3 😂😂😂😂 bbc was against brexit and said it wasn't gonna happen. You like the e. U. That no one voted to join.,0x1f602|0x1f602|0x1f602|0x1f602,positive,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy bbc brexit say gonna happen  like e  u  one vote join ,0x1f602|0x1f602|0x1f602|0x1f602,0.5719,0.0,0.6352402567863464,0.221,0.3509,0.221,0.41424025678634646
1592,818197501962518528,1681043629,#AwfullyBritishConfessions I didn't vote for Brexit  😣,0x1f623,neutral,vote brexit persevering_face,0x1f623,0.0,0.0,0.6973996758460999,-0.212,0.212,0.212,0.9093996758460998
1593,818185031319490560,748874622293205120,"#TheresaMay newsflashes: There's no crisis in the NHS! GB will access the EU single market! There will be a red, white and blue #Brexit! 😣",0x1f623,positive,newsflash  theres crisis nh  gb access eu single market  red  white blue persevering_face,0x1f623,-0.2263,-0.017857142857142856,0.6275888681411743,-0.212,0.014300000000000007,0.19414285714285714,0.8395888681411743
1594,818200189072773120,508985272,"@BHPanimalwatch @andrewskea  yes I did, and proud of the fact that with my pen at the Polling station i made a X and now Brexit is reality 😊",0x1f60a,positive,yes  proud fact pen poll station make x brexit reality smiling_face_with_smiling_eyes,0x1f60a,0.7003,0.8,-0.8885735869407654,0.644,0.05630000000000002,0.15600000000000003,1.5325735869407655
1595,818200558242791424,3179168410,"SNP
1.Stop UK leaving EU,else #indyref2
2.If fail ensure soft Brexit,else #indyref2
3.Even if force UK to stay in EU, #indyref2❗
🤔
🤔
🤔
😲
😝
😠",0x1f632|0x1f61d|0x1f620,negative,snp 1stop uk leave eu  else 2if fail ensure soft brexit  else 3even force uk stay eu  thinking_face thinking_face thinking_face astonished_face squinting_face_with_tongue angry_face,0x1f632|0x1f61d|0x1f620,-0.2732,-0.2,0.516896665096283,0.018666666666666665,0.29186666666666666,0.21866666666666668,0.4982299984296163
1596,818201048536018944,30426046,"@McGuireski @SundayHour 😂That's not my Brexit, it's thinking is too muddled.",0x1f602,neutral,face_with_tears_of_joy thats brexit  think muddle ,0x1f602,0.0,0.0,0.5295296311378479,0.221,0.221,0.221,0.3085296311378479
1597,818201839279738880,387699571,RT @absolutejeon: ISTG THE PEACHES N CREAM PART WILL ALWAYS MAKE ME NUT🗣😍💦 https://t.co/DtiyzOzD9i,0x1f60d,positive,rt istg peach n cream part always make nut speaking_head smiling_face_with_hearteyes sweat_droplets,0x1f60d,0.0,0.0,-0.650343120098114,0.678,0.678,0.678,1.328343120098114
1601,818198770961805312,212316811,"He's having a #GeorgeOsborne moment just after #Brexit 
#JeremyHunt #NHSCrisis 😆😆😆 https://t.co/theAwPwY3V",0x1f606|0x1f606|0x1f606,neutral,hes moment grinning_squinting_face grinning_squinting_face grinning_squinting_face,0x1f606|0x1f606|0x1f606,0.0,0.0,-0.5615972876548767,0.409,0.409,0.409,0.9705972876548767
1602,818214057333366784,405119632,@TUNlSIAN Ah ok ! I stopped following what's happening in the UK since the Brexit.😂,0x1f602,negative,ah ok  stop follow whats happen uk since brexit  face_with_tears_of_joy,0x1f602,0.0,0.5,0.5634779334068298,0.221,0.221,0.279,0.34247793340682986
1606,818223591972081664,3751973549,"@Kovichinda OBAMA can interfere in Brexit cuz he's such a great person. It's not the same when Putin interferes with U.S. Oh, please.😡",0x1f621,positive,obama interfere brexit cuz hes great person  putin interfere u   oh  please  pouting_face,0x1f621,0.7506,0.8,0.5163241028785706,-0.173,0.9236,0.9730000000000001,0.6893241028785706
1607,818224078519726080,757285517063053312,@JolyonMaugham TM as remainer pursuing hard Brexit will guarantee vote on final deal - It's what she wants. So revokable A50 is critical 😀,0x1f600,neutral,tm remainer pursue hard brexit guarantee vote final deal  want  revokable a50 critical grinning_face,0x1f600,-0.1027,-0.09722222222222222,0.7988115549087524,0.568,0.6707,0.6652222222222222,0.2308115549087525
1608,818226975735160832,1350410983,@suevertue The last fucking time I was even remotely close to this shaken was after the Brexit 😱,0x1f631,negative,last fucking time even remotely close shaken brexit face_screaming_in_fear,0x1f631,-0.0772,-0.2333333333333333,0.8845638036727905,0.19,0.2672,0.42333333333333334,0.6945638036727906
1610,818221319514886144,50805915,"27 other EU members are baking our ""best deal"" cake as we type our #Article50 letter 😳 #brexit #TheresaMay @BBCWestminHour",0x1f633,positive,27 eu member bake  best deal  cake type letter flushed_face,0x1f633,0.6369,1.0,0.8097493052482605,0.018,0.6189,0.982,0.7917493052482605
1612,818222039941214208,258249682,"""It's a currency I do not know how to spend"" #Sherlock blaming #brexit ?? #surelynot ... 😆",0x1f606,negative, currency know spend  blaming    grinning_squinting_face,0x1f606,-0.4939,0.0,0.4841241240501404,0.409,0.9029,0.409,0.0751241240501404
1613,818223686926925824,1301346883,Get us off the #Brexit roller coaster of doom! 😱 https://t.co/2u7Ecrdemx,0x1f631,negative,get u roller coaster doom  face_screaming_in_fear,0x1f631,-0.4019,0.0,0.5790715217590332,0.19,0.5919,0.19,0.3890715217590332
1615,818246198746300416,1710743832,#TeamAJ Adam Johnson Alistair Stevenson #Brexit means Royal Exit there are some things that are just plain wrong in SATANS KINGDOM OF HELL😡,0x1f621,negative,adam johnson alistair stevenson mean royal exit thing plain wrong satan kingdom hell pouting_face,0x1f621,-0.8271,-0.3422619047619048,0.8252715468406677,-0.173,0.6540999999999999,0.16926190476190484,0.9982715468406678
1616,818235462271795200,867506173,@Dr_PhilippaW @tailohthedug @_WeAreScotland_ don't worry @Nigel_Farage has it sorted!!! #HunnursOfMillions coming from #Brexit he said 😂,0x1f602,positive,worry sort    come say face_with_tears_of_joy,0x1f602,-0.4404,0.0,0.5976954698562622,0.221,0.6614,0.221,0.37669546985626223
1618,818278358412886016,317866621,@MarkRob19251445 @iky86 They bought the brexit bollox so give them a vote to get rid of us 😀👍 simple way out for all concerned 😀😉,0x1f600|0x1f600|0x1f609,negative,buy brexit bollox give vote get rid u grinning_face thumbs_up simple way concerned grinning_face winking_face,0x1f600|0x1f600|0x1f609,0.0,0.0,0.5330204367637634,0.533,0.533,0.533,2.0436763763398424e-05
1619,818279206547165184,100458669,"@AdriannaLaCervx Top 3 things from 2016:
America. Enough said. 
Brexit. Ha! 
Ex GF put on weight. 😂",0x1f602,positive,top 3 thing 2016  america  enough say  brexit  ha  ex gf put weight  face_with_tears_of_joy,0x1f602,0.4939,0.25,0.6803460121154785,0.221,0.27290000000000003,0.028999999999999998,0.45934601211547854
1620,818282890060513280,802962940106338304,RT @__PrettyInRED: @rensayyyy i miss you more 😩,0x1f629,positive,rt miss weary_face,0x1f629,-0.1531,0.0,0.724466860294342,-0.368,0.21489999999999998,0.368,1.092466860294342
1621,818288520540332032,3298760090,RT @Jenny_brit_1: Sext: I bought @ultra tickets for us 😘,0x1f618,neutral,rt sext  bought ticket u face_blowing_a_kiss,0x1f618,0.0,0.0,0.7495097517967224,0.701,0.701,0.701,0.048509751796722456
1622,818297733677195264,633397729,@TheeSeedman @TSElliot11 @montie @NicolaSturgeon @Brexit @RuthDavidsonMSP Dearly me stroll in the park you say 😂🇬🇧👎 #indyref2,0x1f602,positive,dearly stroll park say face_with_tears_of_joy   thumbs_down,0x1f602,0.4215,0.0,0.5975772738456726,0.221,0.20049999999999998,0.221,0.37657727384567263
1623,818298787206602752,4216287314,"@intrepidwanders @sideen_dan @Oz_Mark @luisbaram @CarrudoDon Not to mention consensuses about Brexit, Trump (not science, couldn't resist) 😀",0x1f600,neutral,mention consensus brexit  trump  science  resist  grinning_face,0x1f600,0.0,0.0,0.6717683672904968,0.568,0.568,0.568,0.10376836729049688
1624,818299836206301184,3241418992,"@HereBeProof @JeanneBartram @ElenaKSays Good question, Trump, Brexit, Farage, political cycle of doubtful &amp; venerable mass hysteria! 😂",0x1f602,negative,good question  trump  brexit  farage  political cycle doubtful  venerable mass hysteria  face_with_tears_of_joy,0x1f602,-0.34,-0.03333333333333336,0.5493302345275879,0.221,0.561,0.25433333333333336,0.3283302345275879
1626,818320915813597184,259975018,"@elevensages @westernlvr you share the blame, on #brexit you said I deserve a head butt, that tainted this convo, usually I block for that 😡",0x1f621,negative,share blame  say deserve head butt  taint convo  usually block pouting_face,0x1f621,-0.4767,-0.25,0.6916122436523438,-0.173,0.3037,0.07700000000000001,0.8646122436523438
1627,818350037692452864,717394457553985536,"@londonmandy1 @Rubble2012 @Scientists4EU 
😅😅😅You wish
Never had redundancies BEFORE BREXIT did we ?",0x1f605|0x1f605|0x1f605,neutral,grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat wish never redundancy brexit ,0x1f605|0x1f605|0x1f605,0.4019,0.0,0.5727366805076599,0.17800000000000002,0.22389999999999996,0.17800000000000002,0.39473668050765987
1628,818350371802333184,3311063375,When MtvBase finally stops playing those Mercy cover songs 🙌🙌🙌🙌,0x1f64c|0x1f64c|0x1f64c|0x1f64c,neutral,mtvbase finally stop play mercy cover song raising_hands raising_hands raising_hands,0x1f64c|0x1f64c|0x1f64c|0x1f64c,0.4019,0.0,0.5697731375694275,0.559,0.15710000000000007,0.559,0.010773137569427438
1629,818355159441018880,720098948736790528,"Re-Jig the headline to read ""Teenager Anxiety due to BBC &amp; LibDem Brexit Misery Hype"" ... Seems more accurate. 😨😨😨😨

https://t.co/37c0qlsOfk",0x1f628|0x1f628|0x1f628|0x1f628,negative,rejig headline read  teenager anxiety due bbc  libdem brexit misery hype   seem accurate  fearful_face fearful_face fearful_face,0x1f628|0x1f628|0x1f628|0x1f628,-0.6597,0.13750000000000004,0.6678089499473572,-0.14,0.5196999999999999,0.2775000000000001,0.8078089499473572
1630,818367063693488128,190522740,@piersmorgan @KarleighLawman don't worry Brexit will fix all this 😂,0x1f602,positive,worry brexit fix face_with_tears_of_joy,0x1f602,-0.4404,0.0,0.5114401578903198,0.221,0.6614,0.221,0.29044015789031985
1631,818367976726528000,966771775,@FlyingSaltire dunno why she disnae just gie us oor independence then she can go full on hell for leather for her HARD Brexit no problems 😂😂,0x1f602|0x1f602,negative,dunno disnae gie u oor independence go full hell leather hard brexit problem face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602,-0.8271,0.029166666666666646,0.4905831217765808,0.221,1.0481,0.19183333333333336,0.26958312177658084
1633,818371146861125632,803547033663586304,@bobbyllew @Tekneek Brexit smaller Toblerones and Brexit makes me want biscuits. I'll pop the kettle on and wait for biscuit I mean Brexit 😐,0x1f610,positive,brexit small toblerones brexit make want biscuit  ill pop kettle wait biscuit mean brexit neutral_face,0x1f610,-0.3612,-0.3541666666666667,0.6542072296142578,-0.388,0.02679999999999999,0.033833333333333326,1.0422072296142577
1634,818357060706377728,90982300,@BHahn079 😂😂😂 this you https://t.co/g7OUDwAAw2,0x1f602|0x1f602|0x1f602,neutral,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602,0.0,0.0,0.5262119174003601,0.221,0.221,0.221,0.30521191740036013
1636,818375810965012480,115784097,"May seems hell bent on a hard Brexit, which is a choice. Not a great one but a choice nevertheless 😉😂 https://t.co/dwyY3whlzm",0x1f609|0x1f602,negative,may seem hell bent hard brexit  choice  great one choice nevertheless winking_face face_with_tears_of_joy,0x1f609|0x1f602,-0.2263,0.25416666666666665,-0.609836220741272,0.342,0.5683,0.08783333333333337,0.951836220741272
1637,818368763812843520,19469224,"@HealthierIn @SLATUKIP @HoCpetitions For ref, here's @vote_leave's ""Build a hospital every week"" broadcast. https://t.co/wMQOzZFSdg #brexit😠",0x1f620,neutral,ref  heres  build hospital every week  broadcast ,0x1f620,0.0,0.0,0.8386954665184021,-0.299,0.299,0.299,1.137695466518402
1638,818388381566640128,307064758,@Derrican next fact? 😄 @bobeabobea,0x1f604,neutral,next fact  grinning_face_with_smiling_eyes,0x1f604,0.0,0.0,-0.6294408440589905,0.421,0.421,0.421,1.0504408440589905
1639,818388994924941312,403456213,@RuthDavidsonMSP A bit rich in a week when major Tory donor Sir Andrew Cook said he is likely to pull his funding because of hard Brexit 😂,0x1f602,positive,bit rich week major tory donor sir andrew cook say likely pull fund hard brexit face_with_tears_of_joy,0x1f602,0.4939,0.03645833333333333,0.7138720750808716,0.221,0.27290000000000003,0.18454166666666666,0.4928720750808716
1640,818374537083580416,731734138781376512,"#ThingsNerdsSay #brexit... 49% in, 51% out, the other 1% can't do maths!
👍😜",0x1f61c,neutral,49   51   1  cant math  thumbs_up winking_face_with_tongue,0x1f61c,0.0,0.0,0.4673263132572174,0.455,0.455,0.455,0.012326313257217392
1641,818393975312842752,19241754,Blaming the tube strike &amp; Brexit today for anything .......it works for me 😀,0x1f600,negative,blame tube strike  brexit today anything  work grinning_face,0x1f600,-0.4404,0.0,0.6448574662208557,0.568,1.0084,0.568,0.07685746622085576
1642,818396595293212672,20135723,@EndTheEU Ad set against the inspiring towering sense of Brexit voices😂?,0x1f602,positive,ad set inspire tower sense brexit voice face_with_tears_of_joy ,0x1f602,0.5719,0.0,0.6665951609611511,0.221,0.3509,0.221,0.44559516096115115
1643,818397295876009984,884081552,Michael Gove urging @theresa_may to go full brexit.....😂😂😂 shes more likely to listen to me !!!! Deluded,0x1f602|0x1f602|0x1f602,neutral,michael gove urge go full brexit  face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy shes likely listen    delude,0x1f602|0x1f602|0x1f602,0.0,0.175,0.5321458578109741,0.221,0.221,0.04600000000000001,0.31114585781097415
1645,818409927928594432,741463059311398912,@washingtonpost 👈 Against Brexit?? 😀😀 Media is shamelessly sacrificing its independence at the altar of the flawed progressive evil agenda,0x1f600|0x1f600,negative,backhand_index_pointing_left brexit   grinning_face grinning_face medium shamelessly sacrifice independence altar flaw progressive evil agenda,0x1f600|0x1f600,-0.7783,-1.0,0.7363612651824951,0.568,1.3462999999999998,1.568,0.16836126518249517
1646,818418515128553472,3004744083,"RT @nico_rosberg: Champions Drive Sindelfingen!!! Thx DAIMLER 🙌🏻🙌🏻
https://t.co/XUStAwVzb0 https://t.co/uOzJbcgs35",0x1f64c|0x1f64c,neutral,rt champion drive sindelfingen    thx daimler raising_hands light_skin_tone raising_hands light_skin_tone,0x1f64c|0x1f64c,0.7506,0.0,0.7341826558113098,0.559,0.1916,0.559,0.17518265581130976
